Date and Time,timestamp,Event ID,Account Name,Account Domain,Logon Type,Logon Process,Source IP,Workstation Name,Computer Name,Channel,Original Event Log
2022-02-16T14:37:20.521180+04:00,1645007840.52118,4624,samir,3B,3,NtLmSsp,-,02694W-WIN10,01566s-win16-ir.threebeesco.com,Security,"<?xml version=""1.0"" encoding=""utf-8""?>
<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Security-Auditing"" Guid=""54849625-5478-4994-A5BA-3E3B0328C30D"">
    </Provider>
    <EventID>4624</EventID>
    <Version>2</Version>
    <Level>0</Level>
    <Task>12544</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8020000000000000</Keywords>
    <TimeCreated SystemTime=""2022-02-16T10:37:20.521162Z"">
    </TimeCreated>
    <EventRecordID>2988535</EventRecordID>
    <Correlation>
    </Correlation>
    <Execution ProcessID=""624"" ThreadID=""2908"">
    </Execution>
    <Channel>Security</Channel>
    <Computer>01566s-win16-ir.threebeesco.com</Computer>
    <Security>
    </Security>
  </System>
  <EventData>
    <Data Name=""SubjectUserSid"">S-1-0-0</Data>
    <Data Name=""SubjectUserName"">-</Data>
    <Data Name=""SubjectDomainName"">-</Data>
    <Data Name=""SubjectLogonId"">0x0</Data>
    <Data Name=""TargetUserSid"">S-1-5-21-308926384-506822093-3341789130-220106</Data>
    <Data Name=""TargetUserName"">samir</Data>
    <Data Name=""TargetDomainName"">3B</Data>
    <Data Name=""TargetLogonId"">0x567758</Data>
    <Data Name=""LogonType"">3</Data>
    <Data Name=""LogonProcessName"">NtLmSsp </Data>
    <Data Name=""AuthenticationPackageName"">NTLM</Data>
    <Data Name=""WorkstationName"">02694W-WIN10</Data>
    <Data Name=""LogonGuid"">00000000-0000-0000-0000-000000000000</Data>
    <Data Name=""TransmittedServices"">-</Data>
    <Data Name=""LmPackageName"">NTLM V2</Data>
    <Data Name=""KeyLength"">128</Data>
    <Data Name=""ProcessId"">0x0</Data>
    <Data Name=""ProcessName"">-</Data>
    <Data Name=""IpAddress"">-</Data>
    <Data Name=""IpPort"">-</Data>
    <Data Name=""ImpersonationLevel"">%%1833</Data>
    <Data Name=""RestrictedAdminMode"">-</Data>
    <Data Name=""TargetOutboundUserName"">-</Data>
    <Data Name=""TargetOutboundDomainName"">-</Data>
    <Data Name=""VirtualAccount"">%%1843</Data>
    <Data Name=""TargetLinkedLogonId"">0x0</Data>
    <Data Name=""ElevatedToken"">%%1842</Data>
  </EventData>
</Event>"
2022-02-16T14:37:20.450532+04:00,1645007840.450532,4624,samir,3B,3,NtLmSsp,172.16.66.25,02694W-WIN10,01566s-win16-ir.threebeesco.com,Security,"<?xml version=""1.0"" encoding=""utf-8""?>
<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Security-Auditing"" Guid=""54849625-5478-4994-A5BA-3E3B0328C30D"">
    </Provider>
    <EventID>4624</EventID>
    <Version>2</Version>
    <Level>0</Level>
    <Task>12544</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8020000000000000</Keywords>
    <TimeCreated SystemTime=""2022-02-16T10:37:20.450493Z"">
    </TimeCreated>
    <EventRecordID>2988529</EventRecordID>
    <Correlation>
    </Correlation>
    <Execution ProcessID=""624"" ThreadID=""2908"">
    </Execution>
    <Channel>Security</Channel>
    <Computer>01566s-win16-ir.threebeesco.com</Computer>
    <Security>
    </Security>
  </System>
  <EventData>
    <Data Name=""SubjectUserSid"">S-1-0-0</Data>
    <Data Name=""SubjectUserName"">-</Data>
    <Data Name=""SubjectDomainName"">-</Data>
    <Data Name=""SubjectLogonId"">0x0</Data>
    <Data Name=""TargetUserSid"">S-1-5-21-308926384-506822093-3341789130-220106</Data>
    <Data Name=""TargetUserName"">samir</Data>
    <Data Name=""TargetDomainName"">3B</Data>
    <Data Name=""TargetLogonId"">0x567515</Data>
    <Data Name=""LogonType"">3</Data>
    <Data Name=""LogonProcessName"">NtLmSsp </Data>
    <Data Name=""AuthenticationPackageName"">NTLM</Data>
    <Data Name=""WorkstationName"">02694W-WIN10</Data>
    <Data Name=""LogonGuid"">00000000-0000-0000-0000-000000000000</Data>
    <Data Name=""TransmittedServices"">-</Data>
    <Data Name=""LmPackageName"">NTLM V2</Data>
    <Data Name=""KeyLength"">128</Data>
    <Data Name=""ProcessId"">0x0</Data>
    <Data Name=""ProcessName"">-</Data>
    <Data Name=""IpAddress"">172.16.66.25</Data>
    <Data Name=""IpPort"">50251</Data>
    <Data Name=""ImpersonationLevel"">%%1833</Data>
    <Data Name=""RestrictedAdminMode"">-</Data>
    <Data Name=""TargetOutboundUserName"">-</Data>
    <Data Name=""TargetOutboundDomainName"">-</Data>
    <Data Name=""VirtualAccount"">%%1843</Data>
    <Data Name=""TargetLinkedLogonId"">0x0</Data>
    <Data Name=""ElevatedToken"">%%1842</Data>
  </EventData>
</Event>"
2022-02-16T14:37:19.725428+04:00,1645007839.725428,4624,01566S-WIN16-IR$,THREEBEESCO.COM,3,Kerberos,::1,-,01566s-win16-ir.threebeesco.com,Security,"<?xml version=""1.0"" encoding=""utf-8""?>
<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Security-Auditing"" Guid=""54849625-5478-4994-A5BA-3E3B0328C30D"">
    </Provider>
    <EventID>4624</EventID>
    <Version>2</Version>
    <Level>0</Level>
    <Task>12544</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8020000000000000</Keywords>
    <TimeCreated SystemTime=""2022-02-16T10:37:19.725408Z"">
    </TimeCreated>
    <EventRecordID>2988525</EventRecordID>
    <Correlation>
    </Correlation>
    <Execution ProcessID=""624"" ThreadID=""4524"">
    </Execution>
    <Channel>Security</Channel>
    <Computer>01566s-win16-ir.threebeesco.com</Computer>
    <Security>
    </Security>
  </System>
  <EventData>
    <Data Name=""SubjectUserSid"">S-1-0-0</Data>
    <Data Name=""SubjectUserName"">-</Data>
    <Data Name=""SubjectDomainName"">-</Data>
    <Data Name=""SubjectLogonId"">0x0</Data>
    <Data Name=""TargetUserSid"">S-1-5-18</Data>
    <Data Name=""TargetUserName"">01566S-WIN16-IR$</Data>
    <Data Name=""TargetDomainName"">THREEBEESCO.COM</Data>
    <Data Name=""TargetLogonId"">0x56738f</Data>
    <Data Name=""LogonType"">3</Data>
    <Data Name=""LogonProcessName"">Kerberos</Data>
    <Data Name=""AuthenticationPackageName"">Kerberos</Data>
    <Data Name=""WorkstationName"">-</Data>
    <Data Name=""LogonGuid"">B683BAFB-5884-30E1-12DA-31368F04511D</Data>
    <Data Name=""TransmittedServices"">-</Data>
    <Data Name=""LmPackageName"">-</Data>
    <Data Name=""KeyLength"">0</Data>
    <Data Name=""ProcessId"">0x0</Data>
    <Data Name=""ProcessName"">-</Data>
    <Data Name=""IpAddress"">::1</Data>
    <Data Name=""IpPort"">64223</Data>
    <Data Name=""ImpersonationLevel"">%%1833</Data>
    <Data Name=""RestrictedAdminMode"">-</Data>
    <Data Name=""TargetOutboundUserName"">-</Data>
    <Data Name=""TargetOutboundDomainName"">-</Data>
    <Data Name=""VirtualAccount"">%%1843</Data>
    <Data Name=""TargetLinkedLogonId"">0x0</Data>
    <Data Name=""ElevatedToken"">%%1842</Data>
  </EventData>
</Event>"
2022-02-16T14:37:19.637257+04:00,1645007839.637257,4624,02694W-WIN10$,THREEBEESCO.COM,3,Kerberos,172.16.66.25,-,01566s-win16-ir.threebeesco.com,Security,"<?xml version=""1.0"" encoding=""utf-8""?>
<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Security-Auditing"" Guid=""54849625-5478-4994-A5BA-3E3B0328C30D"">
    </Provider>
    <EventID>4624</EventID>
    <Version>2</Version>
    <Level>0</Level>
    <Task>12544</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8020000000000000</Keywords>
    <TimeCreated SystemTime=""2022-02-16T10:37:19.637236Z"">
    </TimeCreated>
    <EventRecordID>2988522</EventRecordID>
    <Correlation ActivityID=""2654C2A7-231C-0002-BAC2-54261C23D801"">
    </Correlation>
    <Execution ProcessID=""624"" ThreadID=""3868"">
    </Execution>
    <Channel>Security</Channel>
    <Computer>01566s-win16-ir.threebeesco.com</Computer>
    <Security>
    </Security>
  </System>
  <EventData>
    <Data Name=""SubjectUserSid"">S-1-0-0</Data>
    <Data Name=""SubjectUserName"">-</Data>
    <Data Name=""SubjectDomainName"">-</Data>
    <Data Name=""SubjectLogonId"">0x0</Data>
    <Data Name=""TargetUserSid"">S-1-5-21-308926384-506822093-3341789130-84104</Data>
    <Data Name=""TargetUserName"">02694W-WIN10$</Data>
    <Data Name=""TargetDomainName"">THREEBEESCO.COM</Data>
    <Data Name=""TargetLogonId"">0x567343</Data>
    <Data Name=""LogonType"">3</Data>
    <Data Name=""LogonProcessName"">Kerberos</Data>
    <Data Name=""AuthenticationPackageName"">Kerberos</Data>
    <Data Name=""WorkstationName"">-</Data>
    <Data Name=""LogonGuid"">429CA5A3-EDFC-5657-17C3-C050C7B047F4</Data>
    <Data Name=""TransmittedServices"">-</Data>
    <Data Name=""LmPackageName"">-</Data>
    <Data Name=""KeyLength"">0</Data>
    <Data Name=""ProcessId"">0x0</Data>
    <Data Name=""ProcessName"">-</Data>
    <Data Name=""IpAddress"">172.16.66.25</Data>
    <Data Name=""IpPort"">50250</Data>
    <Data Name=""ImpersonationLevel"">%%1840</Data>
    <Data Name=""RestrictedAdminMode"">-</Data>
    <Data Name=""TargetOutboundUserName"">-</Data>
    <Data Name=""TargetOutboundDomainName"">-</Data>
    <Data Name=""VirtualAccount"">%%1843</Data>
    <Data Name=""TargetLinkedLogonId"">0x0</Data>
    <Data Name=""ElevatedToken"">%%1842</Data>
  </EventData>
</Event>"
2020-09-23T20:50:17.200140+04:00,1600879817.20014,4624,Administrator,3B,3,NtLmSsp,172.16.66.37,-,01566s-win16-ir.threebeesco.com,Security,"<?xml version=""1.0"" encoding=""utf-8""?>
<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Security-Auditing"" Guid=""54849625-5478-4994-A5BA-3E3B0328C30D"">
    </Provider>
    <EventID>4624</EventID>
    <Version>2</Version>
    <Level>0</Level>
    <Task>12544</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8020000000000000</Keywords>
    <TimeCreated SystemTime=""2020-09-23T16:50:17.194652Z"">
    </TimeCreated>
    <EventRecordID>772611</EventRecordID>
    <Correlation>
    </Correlation>
    <Execution ProcessID=""588"" ThreadID=""2996"">
    </Execution>
    <Channel>Security</Channel>
    <Computer>01566s-win16-ir.threebeesco.com</Computer>
    <Security>
    </Security>
  </System>
  <EventData>
    <Data Name=""SubjectUserSid"">S-1-0-0</Data>
    <Data Name=""SubjectUserName"">-</Data>
    <Data Name=""SubjectDomainName"">-</Data>
    <Data Name=""SubjectLogonId"">0x0</Data>
    <Data Name=""TargetUserSid"">S-1-5-21-308926384-506822093-3341789130-500</Data>
    <Data Name=""TargetUserName"">Administrator</Data>
    <Data Name=""TargetDomainName"">3B</Data>
    <Data Name=""TargetLogonId"">0x1137987</Data>
    <Data Name=""LogonType"">3</Data>
    <Data Name=""LogonProcessName"">NtLmSsp </Data>
    <Data Name=""AuthenticationPackageName"">NTLM</Data>
    <Data Name=""WorkstationName"">-</Data>
    <Data Name=""LogonGuid"">00000000-0000-0000-0000-000000000000</Data>
    <Data Name=""TransmittedServices"">-</Data>
    <Data Name=""LmPackageName"">NTLM V2</Data>
    <Data Name=""KeyLength"">128</Data>
    <Data Name=""ProcessId"">0x0</Data>
    <Data Name=""ProcessName"">-</Data>
    <Data Name=""IpAddress"">172.16.66.37</Data>
    <Data Name=""IpPort"">50107</Data>
    <Data Name=""ImpersonationLevel"">%%1833</Data>
    <Data Name=""RestrictedAdminMode"">-</Data>
    <Data Name=""TargetOutboundUserName"">-</Data>
    <Data Name=""TargetOutboundDomainName"">-</Data>
    <Data Name=""VirtualAccount"">%%1843</Data>
    <Data Name=""TargetLinkedLogonId"">0x0</Data>
    <Data Name=""ElevatedToken"">%%1842</Data>
  </EventData>
</Event>"
2020-09-23T20:50:17.194314+04:00,1600879817.194314,4624,SYSTEM,NT AUTHORITY,5,Advapi,-,-,01566s-win16-ir.threebeesco.com,Security,"<?xml version=""1.0"" encoding=""utf-8""?>
<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Security-Auditing"" Guid=""54849625-5478-4994-A5BA-3E3B0328C30D"">
    </Provider>
    <EventID>4624</EventID>
    <Version>2</Version>
    <Level>0</Level>
    <Task>12544</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8020000000000000</Keywords>
    <TimeCreated SystemTime=""2020-09-23T16:50:16.870643Z"">
    </TimeCreated>
    <EventRecordID>772609</EventRecordID>
    <Correlation ActivityID=""E671C39D-919D-0001-B2C3-71E69D91D601"">
    </Correlation>
    <Execution ProcessID=""588"" ThreadID=""3692"">
    </Execution>
    <Channel>Security</Channel>
    <Computer>01566s-win16-ir.threebeesco.com</Computer>
    <Security>
    </Security>
  </System>
  <EventData>
    <Data Name=""SubjectUserSid"">S-1-5-18</Data>
    <Data Name=""SubjectUserName"">01566S-WIN16-IR$</Data>
    <Data Name=""SubjectDomainName"">3B</Data>
    <Data Name=""SubjectLogonId"">0x3e7</Data>
    <Data Name=""TargetUserSid"">S-1-5-18</Data>
    <Data Name=""TargetUserName"">SYSTEM</Data>
    <Data Name=""TargetDomainName"">NT AUTHORITY</Data>
    <Data Name=""TargetLogonId"">0x3e7</Data>
    <Data Name=""LogonType"">5</Data>
    <Data Name=""LogonProcessName"">Advapi  </Data>
    <Data Name=""AuthenticationPackageName"">Negotiate</Data>
    <Data Name=""WorkstationName"">-</Data>
    <Data Name=""LogonGuid"">00000000-0000-0000-0000-000000000000</Data>
    <Data Name=""TransmittedServices"">-</Data>
    <Data Name=""LmPackageName"">-</Data>
    <Data Name=""KeyLength"">0</Data>
    <Data Name=""ProcessId"">0x244</Data>
    <Data Name=""ProcessName"">C:\Windows\System32\services.exe</Data>
    <Data Name=""IpAddress"">-</Data>
    <Data Name=""IpPort"">-</Data>
    <Data Name=""ImpersonationLevel"">%%1833</Data>
    <Data Name=""RestrictedAdminMode"">-</Data>
    <Data Name=""TargetOutboundUserName"">-</Data>
    <Data Name=""TargetOutboundDomainName"">-</Data>
    <Data Name=""VirtualAccount"">%%1843</Data>
    <Data Name=""TargetLinkedLogonId"">0x0</Data>
    <Data Name=""ElevatedToken"">%%1842</Data>
  </EventData>
</Event>"
2020-09-23T20:50:16.702981+04:00,1600879816.702981,4624,Administrator,3B,3,NtLmSsp,172.16.66.37,-,01566s-win16-ir.threebeesco.com,Security,"<?xml version=""1.0"" encoding=""utf-8""?>
<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Security-Auditing"" Guid=""54849625-5478-4994-A5BA-3E3B0328C30D"">
    </Provider>
    <EventID>4624</EventID>
    <Version>2</Version>
    <Level>0</Level>
    <Task>12544</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8020000000000000</Keywords>
    <TimeCreated SystemTime=""2020-09-23T16:50:16.697736Z"">
    </TimeCreated>
    <EventRecordID>772607</EventRecordID>
    <Correlation>
    </Correlation>
    <Execution ProcessID=""588"" ThreadID=""3692"">
    </Execution>
    <Channel>Security</Channel>
    <Computer>01566s-win16-ir.threebeesco.com</Computer>
    <Security>
    </Security>
  </System>
  <EventData>
    <Data Name=""SubjectUserSid"">S-1-0-0</Data>
    <Data Name=""SubjectUserName"">-</Data>
    <Data Name=""SubjectDomainName"">-</Data>
    <Data Name=""SubjectLogonId"">0x0</Data>
    <Data Name=""TargetUserSid"">S-1-5-21-308926384-506822093-3341789130-500</Data>
    <Data Name=""TargetUserName"">Administrator</Data>
    <Data Name=""TargetDomainName"">3B</Data>
    <Data Name=""TargetLogonId"">0x1136e95</Data>
    <Data Name=""LogonType"">3</Data>
    <Data Name=""LogonProcessName"">NtLmSsp </Data>
    <Data Name=""AuthenticationPackageName"">NTLM</Data>
    <Data Name=""WorkstationName"">-</Data>
    <Data Name=""LogonGuid"">00000000-0000-0000-0000-000000000000</Data>
    <Data Name=""TransmittedServices"">-</Data>
    <Data Name=""LmPackageName"">NTLM V2</Data>
    <Data Name=""KeyLength"">128</Data>
    <Data Name=""ProcessId"">0x0</Data>
    <Data Name=""ProcessName"">-</Data>
    <Data Name=""IpAddress"">172.16.66.37</Data>
    <Data Name=""IpPort"">50106</Data>
    <Data Name=""ImpersonationLevel"">%%1833</Data>
    <Data Name=""RestrictedAdminMode"">-</Data>
    <Data Name=""TargetOutboundUserName"">-</Data>
    <Data Name=""TargetOutboundDomainName"">-</Data>
    <Data Name=""VirtualAccount"">%%1843</Data>
    <Data Name=""TargetLinkedLogonId"">0x0</Data>
    <Data Name=""ElevatedToken"">%%1842</Data>
  </EventData>
</Event>"
2021-12-07T21:33:01.619364+04:00,1638898381.619364,4624,IEUser,MSEDGEWIN10,9,seclogo,::1,-,MSEDGEWIN10,Security,"<?xml version=""1.0"" encoding=""utf-8""?>
<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Security-Auditing"" Guid=""54849625-5478-4994-A5BA-3E3B0328C30D"">
    </Provider>
    <EventID>4624</EventID>
    <Version>2</Version>
    <Level>0</Level>
    <Task>12544</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8020000000000000</Keywords>
    <TimeCreated SystemTime=""2021-12-07T17:33:01.616154Z"">
    </TimeCreated>
    <EventRecordID>329918</EventRecordID>
    <Correlation ActivityID=""B04CB785-EBD3-0000-16B8-4CB0D3EBD701"">
    </Correlation>
    <Execution ProcessID=""636"" ThreadID=""7156"">
    </Execution>
    <Channel>Security</Channel>
    <Computer>MSEDGEWIN10</Computer>
    <Security>
    </Security>
  </System>
  <EventData>
    <Data Name=""SubjectUserSid"">S-1-5-21-3461203602-4096304019-2269080069-1000</Data>
    <Data Name=""SubjectUserName"">IEUser</Data>
    <Data Name=""SubjectDomainName"">MSEDGEWIN10</Data>
    <Data Name=""SubjectLogonId"">0x53ca2</Data>
    <Data Name=""TargetUserSid"">S-1-5-21-3461203602-4096304019-2269080069-1000</Data>
    <Data Name=""TargetUserName"">IEUser</Data>
    <Data Name=""TargetDomainName"">MSEDGEWIN10</Data>
    <Data Name=""TargetLogonId"">0x16e3db3</Data>
    <Data Name=""LogonType"">9</Data>
    <Data Name=""LogonProcessName"">seclogo</Data>
    <Data Name=""AuthenticationPackageName"">Negotiate</Data>
    <Data Name=""WorkstationName"">-</Data>
    <Data Name=""LogonGuid"">00000000-0000-0000-0000-000000000000</Data>
    <Data Name=""TransmittedServices"">-</Data>
    <Data Name=""LmPackageName"">-</Data>
    <Data Name=""KeyLength"">0</Data>
    <Data Name=""ProcessId"">0x1bc4</Data>
    <Data Name=""ProcessName"">C:\Windows\System32\svchost.exe</Data>
    <Data Name=""IpAddress"">::1</Data>
    <Data Name=""IpPort"">0</Data>
    <Data Name=""ImpersonationLevel"">%%1833</Data>
    <Data Name=""RestrictedAdminMode"">-</Data>
    <Data Name=""TargetOutboundUserName"">MalseclogonUser</Data>
    <Data Name=""TargetOutboundDomainName"">MalseclogonDomain</Data>
    <Data Name=""VirtualAccount"">%%1843</Data>
    <Data Name=""TargetLinkedLogonId"">0x0</Data>
    <Data Name=""ElevatedToken"">%%1842</Data>
  </EventData>
</Event>"
2021-12-07T21:33:01.619364+04:00,1638898381.619364,4624,IEUser,MSEDGEWIN10,9,seclogo,::1,-,MSEDGEWIN10,Security,"<?xml version=""1.0"" encoding=""utf-8""?>
<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Security-Auditing"" Guid=""54849625-5478-4994-A5BA-3E3B0328C30D"">
    </Provider>
    <EventID>4624</EventID>
    <Version>2</Version>
    <Level>0</Level>
    <Task>12544</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8020000000000000</Keywords>
    <TimeCreated SystemTime=""2021-12-07T17:33:01.616154Z"">
    </TimeCreated>
    <EventRecordID>329918</EventRecordID>
    <Correlation ActivityID=""B04CB785-EBD3-0000-16B8-4CB0D3EBD701"">
    </Correlation>
    <Execution ProcessID=""636"" ThreadID=""7156"">
    </Execution>
    <Channel>Security</Channel>
    <Computer>MSEDGEWIN10</Computer>
    <Security>
    </Security>
  </System>
  <EventData>
    <Data Name=""SubjectUserSid"">S-1-5-21-3461203602-4096304019-2269080069-1000</Data>
    <Data Name=""SubjectUserName"">IEUser</Data>
    <Data Name=""SubjectDomainName"">MSEDGEWIN10</Data>
    <Data Name=""SubjectLogonId"">0x53ca2</Data>
    <Data Name=""TargetUserSid"">S-1-5-21-3461203602-4096304019-2269080069-1000</Data>
    <Data Name=""TargetUserName"">IEUser</Data>
    <Data Name=""TargetDomainName"">MSEDGEWIN10</Data>
    <Data Name=""TargetLogonId"">0x16e3db3</Data>
    <Data Name=""LogonType"">9</Data>
    <Data Name=""LogonProcessName"">seclogo</Data>
    <Data Name=""AuthenticationPackageName"">Negotiate</Data>
    <Data Name=""WorkstationName"">-</Data>
    <Data Name=""LogonGuid"">00000000-0000-0000-0000-000000000000</Data>
    <Data Name=""TransmittedServices"">-</Data>
    <Data Name=""LmPackageName"">-</Data>
    <Data Name=""KeyLength"">0</Data>
    <Data Name=""ProcessId"">0x1bc4</Data>
    <Data Name=""ProcessName"">C:\Windows\System32\svchost.exe</Data>
    <Data Name=""IpAddress"">::1</Data>
    <Data Name=""IpPort"">0</Data>
    <Data Name=""ImpersonationLevel"">%%1833</Data>
    <Data Name=""RestrictedAdminMode"">-</Data>
    <Data Name=""TargetOutboundUserName"">MalseclogonUser</Data>
    <Data Name=""TargetOutboundDomainName"">MalseclogonDomain</Data>
    <Data Name=""VirtualAccount"">%%1843</Data>
    <Data Name=""TargetLinkedLogonId"">0x0</Data>
    <Data Name=""ElevatedToken"">%%1842</Data>
  </EventData>
</Event>"
2019-02-02T13:17:27.629413+04:00,1549099047.629413,4624,ICORP-DC$,INTERNAL.CORP,3,Kerberos,::1,-,ICORP-DC.internal.corp,Security,"<?xml version=""1.0"" encoding=""utf-8""?>
<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Security-Auditing"" Guid=""54849625-5478-4994-A5BA-3E3B0328C30D"">
    </Provider>
    <EventID>4624</EventID>
    <Version>2</Version>
    <Level>0</Level>
    <Task>12544</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8020000000000000</Keywords>
    <TimeCreated SystemTime=""2019-02-02T09:17:23.206182Z"">
    </TimeCreated>
    <EventRecordID>65971</EventRecordID>
    <Correlation ActivityID=""E7B51CDE-BAD3-0000-481F-B5E7D3BAD401"">
    </Correlation>
    <Execution ProcessID=""612"" ThreadID=""1280"">
    </Execution>
    <Channel>Security</Channel>
    <Computer>ICORP-DC.internal.corp</Computer>
    <Security>
    </Security>
  </System>
  <EventData>
    <Data Name=""SubjectUserSid"">S-1-0-0</Data>
    <Data Name=""SubjectUserName"">-</Data>
    <Data Name=""SubjectDomainName"">-</Data>
    <Data Name=""SubjectLogonId"">0x0</Data>
    <Data Name=""TargetUserSid"">S-1-5-18</Data>
    <Data Name=""TargetUserName"">ICORP-DC$</Data>
    <Data Name=""TargetDomainName"">INTERNAL.CORP</Data>
    <Data Name=""TargetLogonId"">0x24db24</Data>
    <Data Name=""LogonType"">3</Data>
    <Data Name=""LogonProcessName"">Kerberos</Data>
    <Data Name=""AuthenticationPackageName"">Kerberos</Data>
    <Data Name=""WorkstationName"">-</Data>
    <Data Name=""LogonGuid"">5A66FDFF-B4E8-5133-53A9-72A5DE1C31FB</Data>
    <Data Name=""TransmittedServices"">-</Data>
    <Data Name=""LmPackageName"">-</Data>
    <Data Name=""KeyLength"">0</Data>
    <Data Name=""ProcessId"">0x0</Data>
    <Data Name=""ProcessName"">-</Data>
    <Data Name=""IpAddress"">::1</Data>
    <Data Name=""IpPort"">50152</Data>
    <Data Name=""ImpersonationLevel"">%%1840</Data>
    <Data Name=""RestrictedAdminMode"">-</Data>
    <Data Name=""TargetOutboundUserName"">-</Data>
    <Data Name=""TargetOutboundDomainName"">-</Data>
    <Data Name=""VirtualAccount"">%%1843</Data>
    <Data Name=""TargetLinkedLogonId"">0x0</Data>
    <Data Name=""ElevatedToken"">%%1842</Data>
  </EventData>
</Event>"
2019-02-02T13:17:23.193671+04:00,1549099043.193671,4624,EXCHANGE$,ICORP,3,NtLmSsp,192.168.111.87,EXCHANGE,ICORP-DC.internal.corp,Security,"<?xml version=""1.0"" encoding=""utf-8""?>
<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Security-Auditing"" Guid=""54849625-5478-4994-A5BA-3E3B0328C30D"">
    </Provider>
    <EventID>4624</EventID>
    <Version>2</Version>
    <Level>0</Level>
    <Task>12544</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8020000000000000</Keywords>
    <TimeCreated SystemTime=""2019-02-02T09:17:22.563018Z"">
    </TimeCreated>
    <EventRecordID>65969</EventRecordID>
    <Correlation>
    </Correlation>
    <Execution ProcessID=""612"" ThreadID=""1884"">
    </Execution>
    <Channel>Security</Channel>
    <Computer>ICORP-DC.internal.corp</Computer>
    <Security>
    </Security>
  </System>
  <EventData>
    <Data Name=""SubjectUserSid"">S-1-0-0</Data>
    <Data Name=""SubjectUserName"">-</Data>
    <Data Name=""SubjectDomainName"">-</Data>
    <Data Name=""SubjectLogonId"">0x0</Data>
    <Data Name=""TargetUserSid"">S-1-5-21-2895268558-4179327395-2773671012-1108</Data>
    <Data Name=""TargetUserName"">EXCHANGE$</Data>
    <Data Name=""TargetDomainName"">ICORP</Data>
    <Data Name=""TargetLogonId"">0x24daa6</Data>
    <Data Name=""LogonType"">3</Data>
    <Data Name=""LogonProcessName"">NtLmSsp </Data>
    <Data Name=""AuthenticationPackageName"">NTLM</Data>
    <Data Name=""WorkstationName"">EXCHANGE</Data>
    <Data Name=""LogonGuid"">00000000-0000-0000-0000-000000000000</Data>
    <Data Name=""TransmittedServices"">-</Data>
    <Data Name=""LmPackageName"">NTLM V2</Data>
    <Data Name=""KeyLength"">0</Data>
    <Data Name=""ProcessId"">0x0</Data>
    <Data Name=""ProcessName"">-</Data>
    <Data Name=""IpAddress"">192.168.111.87</Data>
    <Data Name=""IpPort"">58128</Data>
    <Data Name=""ImpersonationLevel"">%%1833</Data>
    <Data Name=""RestrictedAdminMode"">-</Data>
    <Data Name=""TargetOutboundUserName"">-</Data>
    <Data Name=""TargetOutboundDomainName"">-</Data>
    <Data Name=""VirtualAccount"">%%1843</Data>
    <Data Name=""TargetLinkedLogonId"">0x0</Data>
    <Data Name=""ElevatedToken"">%%1842</Data>
  </EventData>
</Event>"
